scenario;vitesse_cible_kmh;vitesse_cible_mph;troncon;km_debut;km_fin;mille_debut;mille_fin;longueur_km;longueur_mille;degre_courbure_actuel_max_deg;R_actuel_min_m;degre_courbure_cible_max_deg;rayon_cible_m;gare_amont;gare_aval
S1;300;186.4;MTL-QC;249.15;263.6;154.81;163.79;14.17;8.8;5.6;312;0.28;6130;Charny;Québec
S1;300;186.4;MTL-QC;264.44;264.88;164.32;164.59;0.44;0.27;0.35;4981;0.28;6130;Sainte-Foy;Québec
S1;300;186.4;MTL-QC;266.46;266.48;165.57;165.58;0.02;0.01;0.36;4806;0.28;6130;Sainte-Foy;Québec
S1;300;186.4;MTL-QC;266.69;271.1;165.71;168.45;4.36;2.71;4.56;383;0.28;6130;Sainte-Foy;Québec
S1;300;186.4;MTL-Ott;0.0;6.07;0.0;3.77;5.99;3.72;4.63;377;0.28;6130;Montréal;Dorval
S1;300;186.4;MTL-Ott;6.54;8.61;4.06;5.35;2.05;1.27;0.5;3485;0.28;6130;Montréal;Dorval
S1;300;186.4;MTL-Ott;8.84;11.14;5.49;6.92;2.24;1.39;1.06;1655;0.28;6130;Montréal;Dorval
S1;300;186.4;MTL-Ott;11.7;44.14;7.27;27.43;32.1;19.95;3.42;511;0.28;6130;Montréal;Coteau
S1;300;186.4;MTL-Ott;44.67;45.15;27.76;28.05;0.46;0.29;0.41;4238;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-Ott;46.04;46.4;28.61;28.83;0.36;0.22;0.35;4979;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-Ott;56.24;57.17;34.95;35.52;0.91;0.57;0.47;3716;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-Ott;57.46;59.81;35.7;37.16;2.3;1.43;0.95;1840;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-Ott;61.05;85.57;37.93;53.17;24.35;15.13;3.28;532;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S1;300;186.4;MTL-Ott;86.9;98.63;54.0;61.29;11.71;7.28;1.76;994;0.28;6130;Coteau;Alexandria
S1;300;186.4;MTL-Ott;99.46;106.15;61.8;65.96;6.63;4.12;2.96;590;0.28;6130;Coteau;Casselman
S1;300;186.4;MTL-Ott;106.38;111.76;66.1;69.44;5.28;3.28;3.2;545;0.28;6130;Alexandria;Casselman
S1;300;186.4;MTL-Ott;112.51;127.33;69.91;79.12;14.72;9.15;1.88;929;0.28;6130;Alexandria;Casselman
S1;300;186.4;MTL-Ott;127.83;143.83;79.43;89.37;15.89;9.87;1.64;1062;0.28;6130;Alexandria;Ottawa
S1;300;186.4;MTL-Ott;151.24;151.26;93.98;93.99;0.02;0.01;0.32;5541;0.28;6130;Casselman;Ottawa
S1;300;186.4;MTL-Ott;160.65;160.67;99.82;99.84;0.02;0.01;0.33;5370;0.28;6130;Casselman;Ottawa
S1;300;186.4;MTL-Ott;178.82;185.56;111.11;115.3;6.66;4.14;2.5;700;0.28;6130;Casselman;Ottawa
S1;300;186.4;Ott-TO;0.0;19.42;0.0;12.07;19.2;11.93;4.37;400;0.28;6130;Ottawa;Smiths Falls
S1;300;186.4;Ott-TO;20.95;33.56;13.02;20.85;12.54;7.79;1.49;1175;0.28;6130;Ottawa;Smiths Falls
S1;300;186.4;Ott-TO;43.2;75.29;26.84;46.78;31.87;19.8;4.61;379;0.28;6130;Ottawa;Brockville
S1;300;186.4;Ott-TO;81.45;81.47;50.61;50.62;0.02;0.01;0.3;5834;0.28;6130;Smiths Falls;Brockville
S1;300;186.4;Ott-TO;82.9;83.27;51.51;51.74;0.37;0.23;0.35;4963;0.28;6130;Smiths Falls;Brockville
S1;300;186.4;Ott-TO;88.35;127.68;54.9;79.34;38.94;24.2;4.43;394;0.28;6130;Smiths Falls;Gananoque
S1;300;186.4;Ott-TO;129.11;137.2;80.23;85.25;8.03;4.99;3.18;550;0.28;6130;Brockville;Gananoque
S1;300;186.4;Ott-TO;137.51;139.41;85.44;86.63;1.85;1.15;1.51;1153;0.28;6130;Brockville;Gananoque
S1;300;186.4;Ott-TO;140.14;161.13;87.08;100.12;20.81;12.93;1.45;1205;0.28;6130;Brockville;Kingston
S1;300;186.4;Ott-TO;161.75;222.55;100.51;138.29;60.22;37.42;4.54;385;0.28;6130;Gananoque;Napanee
S1;300;186.4;Ott-TO;222.88;228.65;138.49;142.08;5.68;3.53;3.06;570;0.28;6130;Kingston;Belleville
S1;300;186.4;Ott-TO;230.84;231.75;143.44;144.0;0.87;0.54;0.7;2481;0.28;6130;Napanee;Belleville
S1;300;186.4;Ott-TO;233.78;255.1;145.26;158.51;21.19;13.17;1.06;1647;0.28;6130;Napanee;Belleville
S1;300;186.4;Ott-TO;262.71;293.26;163.24;182.22;30.39;18.88;0.95;1846;0.28;6130;Napanee;Cobourg
S1;300;186.4;Ott-TO;293.93;309.18;182.64;192.12;15.21;9.45;0.93;1877;0.28;6130;Trenton Junction;Cobourg
S1;300;186.4;Ott-TO;320.18;320.4;198.95;199.09;0.21;0.13;0.36;4826;0.28;6130;Trenton Junction;Cobourg
S1;300;186.4;Ott-TO;320.83;328.13;199.35;203.89;7.27;4.52;0.44;3952;0.28;6130;Trenton Junction;Cobourg
S1;300;186.4;Ott-TO;330.09;359.84;205.11;223.59;29.49;18.32;4.3;406;0.28;6130;Trenton Junction;Oshawa
S1;300;186.4;Ott-TO;360.52;393.27;224.02;244.37;32.28;20.06;1.7;1028;0.28;6130;Port Hope;Oshawa
S1;300;186.4;Ott-TO;393.82;398.26;244.71;247.47;4.37;2.72;1.0;1738;0.28;6130;Port Hope;Guildwood
S1;300;186.4;Ott-TO;399.01;409.58;247.93;254.5;10.52;6.54;1.01;1734;0.28;6130;Oshawa;Guildwood
S1;300;186.4;Ott-TO;411.91;417.44;255.95;259.39;5.38;3.34;1.02;1711;0.28;6130;Oshawa;Guildwood
S1;300;186.4;Ott-TO;417.91;435.93;259.68;270.87;17.81;11.07;3.08;567;0.28;6130;Oshawa;Toronto
S1;300;186.4;Ott-TO;437.02;445.92;271.55;277.08;8.75;5.44;2.68;651;0.28;6130;Guildwood;Toronto
S1;300;186.4;MTL-TO;0.0;6.07;0.0;3.77;5.99;3.72;4.63;377;0.28;6130;Montréal;Dorval
S1;300;186.4;MTL-TO;6.54;8.61;4.06;5.35;2.05;1.27;0.5;3485;0.28;6130;Montréal;Dorval
S1;300;186.4;MTL-TO;8.84;11.14;5.49;6.92;2.24;1.39;1.06;1655;0.28;6130;Montréal;Dorval
S1;300;186.4;MTL-TO;11.7;44.13;7.27;27.42;32.09;19.94;3.11;562;0.28;6130;Montréal;Coteau
S1;300;186.4;MTL-TO;44.66;45.13;27.75;28.04;0.45;0.28;0.41;4238;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-TO;46.02;46.38;28.6;28.82;0.36;0.22;0.35;4983;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-TO;54.91;54.93;34.12;34.13;0.02;0.01;0.32;5379;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-TO;56.23;57.15;34.94;35.51;0.9;0.56;0.47;3711;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-TO;57.44;59.79;35.69;37.15;2.3;1.43;0.96;1820;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;300;186.4;MTL-TO;61.03;139.15;37.92;86.46;77.8;48.34;1.53;1143;0.28;6130;Aéroport Montréal Pierre-Elliott Trudeau;Brockville
S1;300;186.4;MTL-TO;158.48;174.2;98.47;108.24;15.59;9.69;0.57;3054;0.28;6130;Coteau;Brockville
S1;300;186.4;MTL-TO;175.67;183.97;109.16;114.31;8.19;5.09;1.02;1718;0.28;6130;Coteau;Brockville
S1;300;186.4;MTL-TO;186.62;186.65;115.96;115.98;0.03;0.02;0.46;3783;0.28;6130;Coteau;Brockville
S1;300;186.4;MTL-TO;186.93;186.96;116.15;116.17;0.03;0.02;0.35;5030;0.28;6130;Coteau;Brockville
S1;300;186.4;MTL-TO;187.24;213.42;116.35;132.61;25.91;16.1;1.97;885;0.28;6130;Coteau;Gananoque
S1;300;186.4;MTL-TO;213.89;221.83;132.91;137.84;7.86;4.88;2.22;785;0.28;6130;Brockville;Gananoque
S1;300;186.4;MTL-TO;223.27;231.36;138.73;143.76;8.03;4.99;3.37;518;0.28;6130;Brockville;Gananoque
S1;300;186.4;MTL-TO;231.67;233.57;143.95;145.13;1.85;1.15;2.36;739;0.28;6130;Brockville;Gananoque
S1;300;186.4;MTL-TO;234.3;234.58;145.59;145.76;0.28;0.17;0.32;5476;0.28;6130;Brockville;Gananoque
S1;300;186.4;MTL-TO;235.97;255.29;146.62;158.63;19.15;11.9;2.11;829;0.28;6130;Brockville;Kingston
S1;300;186.4;MTL-TO;255.92;322.79;159.02;200.57;66.14;41.1;4.57;382;0.28;6130;Gananoque;Napanee
S1;300;186.4;MTL-TO;324.99;325.9;201.94;202.5;0.87;0.54;0.77;2260;0.28;6130;Napanee;Belleville
S1;300;186.4;MTL-TO;327.93;349.24;203.77;217.01;21.18;13.16;1.06;1648;0.28;6130;Napanee;Belleville
S1;300;186.4;MTL-TO;356.89;387.44;221.76;240.74;30.39;18.88;0.95;1845;0.28;6130;Napanee;Cobourg
S1;300;186.4;MTL-TO;388.11;403.36;241.16;250.64;15.21;9.45;0.82;2135;0.28;6130;Trenton Junction;Cobourg
S1;300;186.4;MTL-TO;414.35;414.57;257.47;257.6;0.21;0.13;0.38;4575;0.28;6130;Trenton Junction;Cobourg
S1;300;186.4;MTL-TO;415.01;422.3;257.88;262.41;7.26;4.51;0.44;3951;0.28;6130;Trenton Junction;Cobourg
S1;300;186.4;MTL-TO;424.26;454.01;263.62;282.11;29.49;18.32;4.29;407;0.28;6130;Trenton Junction;Oshawa
S1;300;186.4;MTL-TO;454.69;492.42;282.53;305.98;37.17;23.1;1.69;1035;0.28;6130;Port Hope;Guildwood
S1;300;186.4;MTL-TO;493.18;503.75;306.45;313.02;10.51;6.53;1.01;1733;0.28;6130;Oshawa;Guildwood
S1;300;186.4;MTL-TO;506.14;506.16;314.5;314.51;0.02;0.01;0.29;5920;0.28;6130;Oshawa;Guildwood
S1;300;186.4;MTL-TO;507.03;511.61;315.05;317.9;4.49;2.79;1.02;1711;0.28;6130;Oshawa;Guildwood
S1;300;186.4;MTL-TO;512.07;515.99;318.19;320.62;3.89;2.42;1.09;1596;0.28;6130;Oshawa;Guildwood
S1;300;186.4;MTL-TO;519.37;530.09;322.72;329.38;10.56;6.56;2.56;681;0.28;6130;Oshawa;Toronto
S1;300;186.4;MTL-TO;531.18;540.08;330.06;335.59;8.75;5.44;2.32;753;0.28;6130;Guildwood;Toronto
S2;160;99.4;MTL-QC;0.0;2.91;0.0;1.81;2.89;1.8;5.41;323;1.59;1100;Montréal;Saint-Lambert
S2;160;99.4;MTL-QC;29.81;31.22;18.52;19.4;1.4;0.87;3.5;499;1.59;1100;Saint-Lambert;Saint-Hyacinthe
S2;160;99.4;MTL-QC;33.8;34.62;21.0;21.51;0.82;0.51;1.94;901;1.59;1100;Saint-Lambert;Saint-Hyacinthe
S2;160;99.4;MTL-QC;54.35;56.74;33.77;35.26;2.39;1.49;1.75;1000;1.59;1100;Saint-Hyacinthe;Drummondville
S2;160;99.4;MTL-QC;102.27;102.91;63.55;63.95;0.63;0.39;2.19;799;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;111.16;112.19;69.07;69.71;1.03;0.64;2.06;848;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;119.58;120.24;74.3;74.71;0.66;0.41;1.76;995;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;121.0;121.7;75.19;75.62;0.7;0.43;1.82;962;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;125.46;126.23;77.96;78.44;0.77;0.48;1.9;920;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;149.93;151.97;93.16;94.43;2.03;1.26;3.38;516;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;160.84;161.52;99.94;100.36;0.68;0.42;2.23;782;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;169.25;170.86;105.17;106.17;1.6;0.99;2.72;641;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;173.48;193.15;107.8;120.02;19.65;12.21;1.96;893;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;210.97;211.68;131.09;131.53;0.71;0.44;1.84;951;1.59;1100;Drummondville;Charny
S2;160;99.4;MTL-QC;245.52;246.84;152.56;153.38;1.31;0.81;3.88;450;1.59;1100;Drummondville;Sainte-Foy
S2;160;99.4;MTL-QC;249.18;251.47;154.83;156.26;2.28;1.42;4.55;384;1.59;1100;Charny;Sainte-Foy
S2;160;99.4;MTL-QC;253.31;255.6;157.4;158.82;2.27;1.41;5.6;312;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-QC;255.89;256.33;159.0;159.28;0.43;0.27;2.79;627;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-QC;256.56;256.97;159.42;159.67;0.4;0.25;4.8;364;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-QC;257.69;258.35;160.12;160.53;0.66;0.41;2.01;867;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-QC;259.29;260.87;161.12;162.1;1.55;0.96;4.16;420;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-QC;260.9;262.76;162.12;163.27;1.84;1.14;3.2;546;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-QC;267.23;269.32;166.05;167.35;2.08;1.29;4.56;383;1.59;1100;Sainte-Foy;Québec
S2;160;99.4;MTL-Ott;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;1.59;1100;Montréal;Dorval
S2;160;99.4;MTL-Ott;14.45;14.95;8.98;9.29;0.5;0.31;1.73;1012;1.59;1100;Montréal;Dorval
S2;160;99.4;MTL-Ott;34.8;35.17;21.62;21.85;0.36;0.22;3.42;511;1.59;1100;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;160;99.4;MTL-Ott;35.45;36.29;22.03;22.55;0.84;0.52;1.7;1025;1.59;1100;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;160;99.4;MTL-Ott;61.78;63.79;38.39;39.64;2.0;1.24;3.28;532;1.59;1100;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S2;160;99.4;MTL-Ott;83.64;84.2;51.97;52.32;0.55;0.34;3.09;566;1.59;1100;Coteau;Alexandria
S2;160;99.4;MTL-Ott;84.41;85.57;52.45;53.17;1.16;0.72;2.02;866;1.59;1100;Coteau;Alexandria
S2;160;99.4;MTL-Ott;97.98;98.63;60.88;61.29;0.65;0.4;1.76;994;1.59;1100;Coteau;Alexandria
S2;160;99.4;MTL-Ott;102.69;104.18;63.81;64.73;1.47;0.91;2.96;590;1.59;1100;Alexandria;Casselman
S2;160;99.4;MTL-Ott;105.41;106.15;65.5;65.96;0.74;0.46;1.73;1008;1.59;1100;Alexandria;Casselman
S2;160;99.4;MTL-Ott;110.16;110.75;68.45;68.82;0.58;0.36;3.2;545;1.59;1100;Alexandria;Casselman
S2;160;99.4;MTL-Ott;110.97;111.76;68.95;69.44;0.79;0.49;1.94;900;1.59;1100;Alexandria;Casselman
S2;160;99.4;MTL-Ott;114.96;115.69;71.43;71.89;0.73;0.45;1.84;949;1.59;1100;Alexandria;Casselman
S2;160;99.4;MTL-Ott;126.54;127.33;78.63;79.12;0.79;0.49;1.88;929;1.59;1100;Alexandria;Casselman
S2;160;99.4;MTL-Ott;139.16;140.6;86.47;87.36;1.44;0.89;1.64;1062;1.59;1100;Casselman;Ottawa
S2;160;99.4;MTL-Ott;179.94;183.22;111.81;113.85;3.25;2.02;2.5;700;1.59;1100;Casselman;Ottawa
S2;160;99.4;Ott-TO;0.0;1.15;0.0;0.71;1.14;0.71;4.37;400;1.59;1100;Ottawa;Smiths Falls
S2;160;99.4;Ott-TO;2.38;3.0;1.48;1.86;0.62;0.39;2.21;792;1.59;1100;Ottawa;Smiths Falls
S2;160;99.4;Ott-TO;8.79;9.28;5.46;5.77;0.48;0.3;2.66;657;1.59;1100;Ottawa;Smiths Falls
S2;160;99.4;Ott-TO;9.49;10.03;5.9;6.23;0.54;0.34;1.7;1026;1.59;1100;Ottawa;Smiths Falls
S2;160;99.4;Ott-TO;64.68;68.01;40.19;42.26;3.26;2.03;4.61;379;1.59;1100;Smiths Falls;Brockville
S2;160;99.4;Ott-TO;94.55;95.06;58.75;59.07;0.51;0.32;1.77;985;1.59;1100;Smiths Falls;Brockville
S2;160;99.4;Ott-TO;109.31;110.92;67.92;68.92;1.58;0.98;4.43;394;1.59;1100;Smiths Falls;Brockville
S2;160;99.4;Ott-TO;114.1;114.29;70.9;71.02;0.19;0.12;2.17;806;1.59;1100;Brockville;Gananoque
S2;160;99.4;Ott-TO;120.11;120.62;74.63;74.95;0.5;0.31;2.4;727;1.59;1100;Brockville;Gananoque
S2;160;99.4;Ott-TO;136.17;136.59;84.61;84.87;0.41;0.25;3.18;550;1.59;1100;Brockville;Gananoque
S2;160;99.4;Ott-TO;183.98;184.28;114.32;114.51;0.3;0.19;1.69;1031;1.59;1100;Gananoque;Kingston
S2;160;99.4;Ott-TO;184.41;187.68;114.59;116.62;3.23;2.01;4.54;385;1.59;1100;Gananoque;Kingston
S2;160;99.4;Ott-TO;189.19;190.29;117.56;118.24;1.1;0.68;1.77;987;1.59;1100;Gananoque;Kingston
S2;160;99.4;Ott-TO;194.14;194.4;120.63;120.79;0.26;0.16;1.64;1062;1.59;1100;Kingston;Napanee
S2;160;99.4;Ott-TO;200.09;201.67;124.33;125.31;1.57;0.98;2.5;700;1.59;1100;Kingston;Napanee
S2;160;99.4;Ott-TO;202.09;202.39;125.57;125.76;0.3;0.19;2.16;808;1.59;1100;Kingston;Napanee
S2;160;99.4;Ott-TO;226.5;226.83;140.74;140.95;0.32;0.2;3.06;570;1.59;1100;Kingston;Napanee
S2;160;99.4;Ott-TO;227.64;228.65;141.45;142.08;1.01;0.63;2.01;868;1.59;1100;Napanee;Belleville
S2;160;99.4;Ott-TO;335.02;336.65;208.17;209.18;1.62;1.01;2.63;663;1.59;1100;Cobourg;Port Hope
S2;160;99.4;Ott-TO;341.85;345.34;212.42;214.58;3.46;2.15;4.3;406;1.59;1100;Cobourg;Oshawa
S2;160;99.4;Ott-TO;388.02;388.06;241.1;241.13;0.04;0.02;1.7;1028;1.59;1100;Port Hope;Oshawa
S2;160;99.4;Ott-TO;426.6;428.11;265.08;266.02;1.48;0.92;3.08;567;1.59;1100;Guildwood;Toronto
S2;160;99.4;Ott-TO;442.1;443.65;274.71;275.67;1.54;0.96;2.68;651;1.59;1100;Guildwood;Toronto
S2;160;99.4;MTL-TO;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;1.59;1100;Montréal;Dorval
S2;160;99.4;MTL-TO;14.45;14.95;8.98;9.29;0.5;0.31;1.72;1013;1.59;1100;Montréal;Dorval
S2;160;99.4;MTL-TO;34.79;35.16;21.62;21.85;0.36;0.22;3.11;562;1.59;1100;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;160;99.4;MTL-TO;35.44;36.28;22.02;22.54;0.84;0.52;1.7;1027;1.59;1100;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;160;99.4;MTL-TO;208.26;208.45;129.41;129.52;0.19;0.12;1.97;885;1.59;1100;Brockville;Gananoque
S2;160;99.4;MTL-TO;214.27;214.78;133.14;133.46;0.5;0.31;2.22;785;1.59;1100;Brockville;Gananoque
S2;160;99.4;MTL-TO;230.33;230.74;143.12;143.38;0.4;0.25;3.37;518;1.59;1100;Brockville;Gananoque
S2;160;99.4;MTL-TO;231.67;231.98;143.95;144.15;0.31;0.19;2.36;739;1.59;1100;Brockville;Gananoque
S2;160;99.4;MTL-TO;251.39;251.85;156.21;156.49;0.45;0.28;2.11;829;1.59;1100;Gananoque;Kingston
S2;160;99.4;MTL-TO;278.14;278.44;172.83;173.01;0.3;0.19;1.86;940;1.59;1100;Gananoque;Kingston
S2;160;99.4;MTL-TO;278.57;281.78;173.1;175.09;3.18;1.98;4.57;382;1.59;1100;Gananoque;Kingston
S2;160;99.4;MTL-TO;283.35;284.45;176.07;176.75;1.1;0.68;1.77;987;1.59;1100;Gananoque;Kingston
S2;160;99.4;MTL-TO;286.69;287.23;178.14;178.48;0.53;0.33;2.28;767;1.59;1100;Kingston;Napanee
S2;160;99.4;MTL-TO;288.3;288.59;179.14;179.32;0.29;0.18;2.35;742;1.59;1100;Kingston;Napanee
S2;160;99.4;MTL-TO;294.25;295.83;182.84;183.82;1.57;0.98;2.01;868;1.59;1100;Kingston;Napanee
S2;160;99.4;MTL-TO;296.24;296.57;184.08;184.28;0.32;0.2;2.25;776;1.59;1100;Kingston;Napanee
S2;160;99.4;MTL-TO;296.86;297.9;184.46;185.11;1.03;0.64;2.3;760;1.59;1100;Kingston;Napanee
S2;160;99.4;MTL-TO;320.64;320.97;199.24;199.44;0.33;0.21;1.73;1012;1.59;1100;Kingston;Napanee
S2;160;99.4;MTL-TO;321.79;322.79;199.95;200.57;1.0;0.62;2.01;867;1.59;1100;Napanee;Napanee
S2;160;99.4;MTL-TO;429.19;430.82;266.69;267.7;1.62;1.01;2.64;661;1.59;1100;Cobourg;Port Hope
S2;160;99.4;MTL-TO;436.02;439.51;270.93;273.1;3.46;2.15;4.29;407;1.59;1100;Cobourg;Oshawa
S2;160;99.4;MTL-TO;482.19;482.23;299.62;299.64;0.04;0.02;1.69;1035;1.59;1100;Port Hope;Oshawa
S2;160;99.4;MTL-TO;521.26;522.27;323.9;324.52;1.0;0.62;2.56;681;1.59;1100;Guildwood;Toronto
S2;160;99.4;MTL-TO;536.26;537.36;333.22;333.9;1.1;0.68;2.32;753;1.59;1100;Guildwood;Toronto
S2;200;124.3;MTL-QC;0.0;2.91;0.0;1.81;2.89;1.8;5.41;323;1.02;1719;Montréal;Saint-Lambert
S2;200;124.3;MTL-QC;29.81;31.22;18.52;19.4;1.4;0.87;3.5;499;1.02;1719;Saint-Lambert;Saint-Hyacinthe
S2;200;124.3;MTL-QC;32.51;34.62;20.2;21.51;2.1;1.3;1.94;901;1.02;1719;Saint-Lambert;Saint-Hyacinthe
S2;200;124.3;MTL-QC;54.35;56.74;33.77;35.26;2.39;1.49;1.75;1000;1.02;1719;Saint-Hyacinthe;Drummondville
S2;200;124.3;MTL-QC;61.71;62.6;38.34;38.9;0.88;0.55;1.47;1189;1.02;1719;Saint-Hyacinthe;Drummondville
S2;200;124.3;MTL-QC;66.89;69.44;41.56;43.15;2.54;1.58;1.54;1135;1.02;1719;Saint-Hyacinthe;Drummondville
S2;200;124.3;MTL-QC;99.75;101.25;61.98;62.91;1.48;0.92;1.51;1157;1.02;1719;Saint-Hyacinthe;Charny
S2;200;124.3;MTL-QC;101.75;102.24;63.22;63.53;0.49;0.3;1.15;1523;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;102.27;103.32;63.55;64.2;1.03;0.64;2.19;799;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;110.88;115.85;68.9;71.99;4.95;3.08;2.06;848;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;116.22;126.23;72.22;78.44;9.96;6.19;1.9;920;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;129.86;130.42;80.69;81.04;0.56;0.35;1.2;1459;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;149.93;151.97;93.16;94.43;2.03;1.26;3.38;516;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;157.56;161.52;97.9;100.36;3.94;2.45;2.23;782;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;169.25;193.5;105.17;120.24;24.19;15.03;2.72;641;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;201.75;211.68;125.36;131.53;9.92;6.16;1.84;951;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;224.76;225.33;139.66;140.01;0.57;0.35;1.19;1468;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;242.96;243.84;150.97;151.52;0.88;0.55;1.03;1688;1.02;1719;Drummondville;Charny
S2;200;124.3;MTL-QC;244.85;246.84;152.14;153.38;1.97;1.22;3.88;450;1.02;1719;Drummondville;Sainte-Foy
S2;200;124.3;MTL-QC;249.18;251.47;154.83;156.26;2.28;1.42;4.55;384;1.02;1719;Charny;Sainte-Foy
S2;200;124.3;MTL-QC;253.31;258.35;157.4;160.53;4.94;3.07;5.6;312;1.02;1719;Sainte-Foy;Québec
S2;200;124.3;MTL-QC;259.29;262.76;161.12;163.27;3.4;2.11;4.16;420;1.02;1719;Sainte-Foy;Québec
S2;200;124.3;MTL-QC;267.23;269.32;166.05;167.35;2.08;1.29;4.56;383;1.02;1719;Sainte-Foy;Québec
S2;200;124.3;MTL-QC;270.61;271.1;168.15;168.45;0.49;0.3;1.15;1517;1.02;1719;Sainte-Foy;Québec
S2;200;124.3;MTL-Ott;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-Ott;10.3;10.67;6.4;6.63;0.37;0.23;1.06;1655;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-Ott;14.45;14.95;8.98;9.29;0.5;0.31;1.73;1012;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-Ott;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1611;1.02;1719;Montréal;Dorval
S2;200;124.3;MTL-Ott;34.8;36.29;21.62;22.55;1.46;0.91;3.42;511;1.02;1719;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;200;124.3;MTL-Ott;43.58;43.62;27.08;27.1;0.04;0.02;1.31;1334;1.02;1719;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S2;200;124.3;MTL-Ott;61.78;63.79;38.39;39.64;2.0;1.24;3.28;532;1.02;1719;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S2;200;124.3;MTL-Ott;80.48;81.65;50.01;50.73;1.17;0.73;1.32;1323;1.02;1719;Coteau;Alexandria
S2;200;124.3;MTL-Ott;83.64;85.57;51.97;53.17;1.9;1.18;3.09;566;1.02;1719;Coteau;Alexandria
S2;200;124.3;MTL-Ott;87.16;98.63;54.16;61.29;11.46;7.12;1.76;994;1.02;1719;Coteau;Alexandria
S2;200;124.3;MTL-Ott;99.84;106.15;62.04;65.96;6.26;3.89;2.96;590;1.02;1719;Alexandria;Casselman
S2;200;124.3;MTL-Ott;109.07;111.76;67.77;69.44;2.65;1.65;3.2;545;1.02;1719;Alexandria;Casselman
S2;200;124.3;MTL-Ott;112.96;115.69;70.19;71.89;2.72;1.69;1.84;949;1.02;1719;Alexandria;Casselman
S2;200;124.3;MTL-Ott;117.27;121.15;72.87;75.28;3.88;2.41;1.51;1158;1.02;1719;Alexandria;Casselman
S2;200;124.3;MTL-Ott;121.4;127.33;75.43;79.12;5.92;3.68;1.88;929;1.02;1719;Alexandria;Casselman
S2;200;124.3;MTL-Ott;139.16;140.6;86.47;87.36;1.44;0.89;1.64;1062;1.02;1719;Casselman;Ottawa
S2;200;124.3;MTL-Ott;178.85;183.22;111.13;113.85;4.33;2.69;2.5;700;1.02;1719;Casselman;Ottawa
